"216","2939 HIGH POINT DR, Whistler, British Columbia   V0N1B2
",,,,"$4,495,000 
","Listing ID: V1097237
","V1097237.html"
"217","5050 CAMBIE ST, Vancouver, British Columbia   V5Z2Z5
",,,,"$4,200,000 
","Listing ID: V1097285
","V1097285.html"
"218","2927 ANCIENT CEDARS LN, Whistler, British Columbia   V0N1B2
",,,,"$6,900,000 
","Listing ID: V1097312
","V1097312.html"
"219","6550 EAST BV, Vancouver, British Columbia   V6P5P9
",,,,"$4,380,000 
","Listing ID: V1097513
","V1097513.html"
"220","4379 ERWIN DR, West Vancouver, British Columbia   V7V1H7
",,,,"$8,980,000 
","Listing ID: V1097673
","V1097673.html"
"221","4111 GRANVILLE AV, Richmond, British Columbia   V7C1E1
",,,,"$4,450,000 
","Listing ID: V1097961
","V1097961.html"
"222","3529 MATHERS AV, West Vancouver, British Columbia   V7V2K8
",,,,"$4,598,000 
","Listing ID: V1099142
","V1099142.html"
"223","7011 ADERA ST, Vancouver, British Columbia   V6P5C5
",,,,"$4,588,000 
","Listing ID: V1099185
","V1099185.html"
"224","5768 WALLACE ST, Vancouver, British Columbia   V6N2A4
",,,,"$4,488,000 
","Listing ID: V1099419
","V1099419.html"
"225","2018 SW MARINE DR, Vancouver, British Columbia   V6P6B2
",,,,"$6,999,000 
","Listing ID: V1100978
","V1100978.html"
"226","4112 MARINE DR, West Vancouver, British Columbia   V7V1N6
",,,,"$6,500,000 
","Listing ID: V1101014
","V1101014.html"
"227","1257 CHARTWELL PL, West Vancouver, British Columbia   V7S2S2
",,,,"$4,498,000 
","http://www.realtor.ca/Residential/Single-Family/15247280/1257-CHARTWELL-PL-West-...
","V1101209.html"
"228","1192 W 26TH AV, Vancouver, British Columbia   V6H2A7
",,,,"$6,498,000 
","Listing ID: V1101775
","V1101775.html"
"229","# 1403 277 THURLOW ST, Vancouver, British Columbia   V6C0C1
",,,,"$4,200,000 
","Listing ID: V1102177
","V1102177.html"
"230","2840 - 2842 W 1ST AV, Vancouver, British Columbia   V6K1H4
",,,,"$8,998,000 
","Listing ID: V1102277
","V1102277.html"
"231","5812 EAGLE ISLAND, West Vancouver, British Columbia   V7W1V5
",,,,"$4,358,000 
","Listing ID: V1102318
","V1102318.html"
"232","5612 TRAFALGAR ST, Vancouver, British Columbia   V6N1C3
",,,,"$4,688,000 
","http://www.realtor.ca/Residential/Single-Family/15281317/5612-TRAFALGAR-ST-Vanco...
","V1102480.html"
"233","4147 CYPRESS CR, Vancouver, British Columbia   V6J4L4
",,,,"$4,198,000 
","Listing ID: V1102548
","V1102548.html"
"234","4958 HORSTMAN LN, Whistler, British Columbia   V0N1B4
",,,,"$6,999,000 
","http://www.realtor.ca/propertyDetails.aspx?PropertyId=15291245
","V1103145.html"
"235","2905 W 37TH AV, Vancouver, British Columbia   V6N2T8
",,,,"$4,780,000 
","Listing ID: V1103234
","V1103234.html"
"236","3851 SUNRIDGE CRT CT, Whistler, British Columbia   V0N1B3
",,,,"$4,688,000 
","Listing ID: V1103720
","V1103720.html"
"237","4888 TRAFALGAR ST, Vancouver, British Columbia   V6L2M9
",,,,"$4,380,000 
","Listing ID: V1104242
","V1104242.html"
"238","3268 W 26TH AV, Vancouver, British Columbia   V6L1W1
",,,,"$4,590,000 
","Listing ID: V1104283
","V1104283.html"
"239","6587 GRANVILLE ST, Vancouver, British Columbia   V6P4X1
",,,,"$4,000,000 
","Listing ID: V1104287
","V1104287.html"
"240","6709 GRANVILLE ST, Vancouver, British Columbia   V6P4X1
",,,,"$4,000,000 
","Listing ID: V1104291
","V1104291.html"
"241","920 PYRFORD RD, West Vancouver, British Columbia   V7S2A1
",,,,"$6,680,000 
","Listing ID: V1104865
","V1104865.html"
"242","2842 W 1ST AV, Vancouver, British Columbia   V6K1H4
",,,,"$4,390,000 
","Listing ID: V1104995
","V1104995.html"
"243","2840 W 1ST AV, Vancouver, British Columbia   V6K1H4
",,,,"$4,598,000 
","Listing ID: V1104999
","V1104999.html"
"244","1109 HIGHLAND DR, West Vancouver, British Columbia   V7S2H2
",,,,"$4,220,000 
","http://www.realtor.ca/Residential/Single-Family/15327278/1109-HIGHLAND-DR-West-V...
","V1105177.html"
"245","1928 NELSON AV, West Vancouver, British Columbia   V7V2P4
",,,,"$4,288,000 
","http://www.realtor.ca/Residential/Single-Family/15327113/1928-NELSON-AV-West-Vanc...
","V1105289.html"
"246","4526 CONNAUGHT DR, Vancouver, British Columbia   V6J4E2
",,,,"$6,980,000 
","Listing ID: V1105996
","V1105996.html"
"247","# 1501 8280 LANSDOWNE RD, Richmond, British Columbia   V6X0B2
",,,,"$4,500,000 
","Listing ID: V1106471
","V1106471.html"
"248","6812 ARBUTUS ST, Vancouver, British Columbia   V6P5S7
",,,,"$6,988,000 
","Listing ID: V1106553
","V1106553.html"
"249","4575 GRANVILLE ST, Vancouver, British Columbia   V6H3M1
",,,,"$4,580,000 
","Listing ID: V1106593
","V1106593.html"
"250","6841 CYPRESS ST, Vancouver, British Columbia   V6P5L9
",,,,"$4,290,000 
","Listing ID: V1106596
","V1106596.html"
"251","6250 BLENHEIM ST, Vancouver, British Columbia   V6N1R4
",,,,"$4,338,000 
","Listing ID: V1107111
","V1107111.html"
"252","1523 PARKWAY BV, Coquitlam, British Columbia   V3E2V7
",,,,"$4,288,000 
","Listing ID: V1107713
","V1107713.html"
"253","3506 W 35TH AV, Vancouver, British Columbia   V6N2N5
",,,,"$6,980,000 
","Listing ID: V1108240
","V1108240.html"
"254","126 TALISMAN AV, Vancouver, British Columbia   V5Y2L7
",,,,"$4,080,000 
","Listing ID: V1108381
","V1108381.html"
"255","# 5103 1480 HOWE ST, Vancouver, British Columbia   V6Z1C4
",,,,"$4,388,800 
","Listing ID: V1109058
","V1109058.html"
"256","1336 W KING EDWARD AV, Vancouver, British Columbia   V6H1Z9
",,,,"$4,398,000 
","http://www.realtor.ca/Residential/Single-Family/15400864/1336-W-KING-EDWARD-AV-...
","V1109592.html"
"257","1645 SOUTHLANDS LN, Whistler, British Columbia   V0N1B1
",,,,"$4,695,000 
","Listing ID: V1109972
","V1109972.html"
"258","5863 104TH ST, Ladner, British Columbia   V4K3N3
",,,,"$4,150,000 
","Listing ID: V1111101
","V1111101.html"
"259","2088 W 62ND AV, Vancouver, British Columbia   V6P2G6
",,,,"$4,388,000 
","Listing ID: V1111616
","V1111616.html"
"260","6543 MAPLE ST, Vancouver, British Columbia   V6P5P1
",,,,"$4,080,000 
","Listing ID: V1111985
","V1111985.html"
"261","4510 OSLER ST, Vancouver, British Columbia   V6H2Y1
",,,,"$4,480,000 
","Listing ID: V1112094
","V1112094.html"
"262","5637 CYPRESS ST, Vancouver, British Columbia   V6M3R5
",,,,"$4,350,000 
","Listing ID: V1112391
","V1112391.html"
"263","1010 W 57TH AV, Vancouver, British Columbia   V6P1S5
",,,,"$5,000,000 
","Listing ID: V1113428
","V1113428.html"
"264","3749 W 11TH AV, Vancouver, British Columbia   V6R2K7
",,,,"$4,360,000 
","http://www.realtor.ca/Residential/Single-Family/15476234/3749-W-11TH-AV-Vancouver-...
","V1113467.html"
"265","17371 FEDORUK RD, Richmond, British Columbia   V6V1C6
",,,,"$4,500,000 
","http://www.realtor.ca/Residential/Single-Family/15484156/17371-FEDORUK-RD-Richmo...
","V1113765.html"
"266","# 703 277 THURLOW ST, Vancouver, British Columbia   V6C0C1
",,,,"$4,298,000 
","Listing ID: V1114000
","V1114000.html"
"267","5235 KERSLAND DR, Vancouver, British Columbia   V5Y2M9
",,,,"$4,388,000 
","Listing ID: V1114153
","V1114153.html"
"268","5515 LABURNUM ST, Vancouver, British Columbia   V6M3S7
",,,,"$4,398,000 
","Listing ID: V1114166
","V1114166.html"
"269","2237 SW MARINE DR, Vancouver, British Columbia   V6P6C1
",,,,"$4,000,000 
","Listing ID: V1114525
","V1114525.html"
"270","2627 POINT GREY RD, Vancouver, British Columbia   V6K1A4
",,,,"$8,700,000 
","Listing ID: V1114539
","V1114539.html"
"271","6388 MARGUERITE ST, Vancouver, British Columbia   V6M3L4
",,,,"$4,580,000 
","Listing ID: V1114732
","V1114732.html"
"272","828 W 49TH AV, Vancouver, British Columbia   V5Z2S8
",,,,"$4,090,000 
","Listing ID: V1114898
","V1114898.html"
"273","# 3603 938 NELSON ST, Vancouver, British Columbia   V6Z3A7
",,,,"$4,588,000 
","Listing ID: V1114927
","V1114927.html"
"274","3477 BLENHEIM ST, Vancouver, British Columbia   V6L2X8
",,,,"$4,480,000 
","Listing ID: V1114934
","V1114934.html"
"275","2268 SW MARINE DR, Vancouver, British Columbia   V6P6C2
",,,,"$6,888,000 
","Listing ID: V1115083
","V1115083.html"
"276","7252 ARBUTUS RD, West Vancouver, British Columbia   V7W2L5
",,,,"$7,800,000 
","Listing ID: V1115392
","V1115392.html"
"277","5530 MCMASTER RD, Vancouver, British Columbia   V6T1J8
",,,,"$9,990,000 
","Listing ID: V1115508
","V1115508.html"
"278","2555 W 15TH AV, Vancouver, British Columbia   V6K2Z3
",,,,"$4,688,000 
","Listing ID: V1115519
","V1115519.html"
"279","1107 EYREMOUNT DR, West Vancouver, British Columbia   V7S2B9
",,,,"$4,488,000 
","Listing ID: V1115900
","V1115900.html"
"280","1027 LAURIER AV, Vancouver, British Columbia   V6H1Y2
",,,,"$6,990,000 
","Listing ID: V1115935
","V1115935.html"
"281","1145 GROVELAND CRT CT, West Vancouver, British Columbia   V7S1Z7
",,,,"$4,230,000 
","Listing ID: V1116019
","V1116019.html"
"282","3775 ANGUS DR, Vancouver, British Columbia   V6J4H6
",,,,"$6,850,000 
","Listing ID: V1116023
","V1116023.html"
"283","4670 W 12TH AV, Vancouver, British Columbia   V6R2R6
",,,,"$4,680,000 
","Listing ID: V1116097
","V1116097.html"
"284","1375 W KING EDWARD AV, Vancouver, British Columbia   V6H2A1
",,,,"$6,888,000 
","Listing ID: V1119114
","V1116333.html"
"285","2586 CHIPPENDALE RD, West Vancouver, British Columbia   V7S3E5
",,,,"$6,580,000 
","http://www.realtor.ca/propertyDetails.aspx?PropertyId=15547835
","V1116606.html"
"286","2589 CHAIRLIFT RD, West Vancouver, British Columbia   V7S3E5
",,,,"$4,180,000 
","Listing ID: V1117056
","V1117056.html"
"287","6487 MCCLEERY ST, Vancouver, British Columbia   V6N3S9
",,,,"$6,880,000 
","Listing ID: V1117149
","V1117149.html"
"288","11001 GRANVILLE AV, Richmond, British Columbia   V6Y1R7
",,,,"$6,990,000 
","Listing ID: V1117166
","V1117166.html"
"289","6620 NO 4 RD, Richmond, British Columbia   V6Y2S9
",,,,"$4,000,000 
","Listing ID: V1117454
","V1117454.html"
"290","5062 MARGUERITE ST, Vancouver, British Columbia   V6M3K1
",,,,"$6,590,000 
","Listing ID: V1117508
","V1117508.html"
"291","1328 NANTON AV, Vancouver, British Columbia   V6H2C9
",,,,"$4,388,000 
","Listing ID: V1117553
","V1117553.html"
"292","# 900 3131 DEER RIDGE DR, West Vancouver, British Columbia   V7S4W1
",,,,"$4,480,000 
","Listing ID: V1117596
","V1117596.html"
"293","3299 W 29TH AV, Vancouver, British Columbia   V6L2Z9
",,,,"$6,590,000 
","Listing ID: V1117600
","V1117600.html"
"294","# 3206 1011 W CORDOVA ST, Vancouver, British Columbia   V6C0B2
",,,,"$4,199,000 
","Listing ID: V1122193
","V1117659.html"
"295","1518 W 26TH AV, Vancouver, British Columbia   V6H3L4
",,,,"$4,600,000 
","Listing ID: V1117770
","V1117770.html"
"296","1495 CONNAUGHT DR, Vancouver, British Columbia   V6H2H5
",,,,"$6,800,000 
","Listing ID: V1117956
","V1117956.html"
"297","7088 CYPRESS ST, Vancouver, British Columbia   V6P5M3
",,,,"$6,800,000 
","Listing ID: V1117985
","V1117985.html"
"298","2216 W 21ST AV, Vancouver, British Columbia   V6L1J5
",,,,"$4,290,000 
","Listing ID: V1118040
","V1118040.html"
"299","1255 W 26TH AV, Vancouver, British Columbia   V6H2A8
",,,,"$4,389,000 
","Listing ID: V1118241
","V1118241.html"
"300","523 W 26TH AV, Vancouver, British Columbia   V5Z2E4
",,,,"$4,488,000 
","Listing ID: V1118264
","V1118264.html"
"301","# SEC 22 BREAKWATER IS, Gabriola, British Columbia   V0V0V0
",,,,"$7,950,000 
","Listing ID: V1118376
","V1118376.html"
"302","1278 W 39TH AV, Vancouver, British Columbia   V6M1T1
",,,,"$4,486,000 
","Listing ID: V1118949
","V1118949.html"
"303","860 KING GEORGES WY, West Vancouver, British Columbia   V7S1S5
",,,,"$6,980,000 
","Listing ID: V1119009
","V1119009.html"
"304","1182 EYREMOUNT DR, West Vancouver, British Columbia   V7S2C5
",,,,"$6,580,000 
","Listing ID: V1119028
","V1119028.html"
"305","1375 W KING EDWARD AV, Vancouver, British Columbia   V6H2A1
",,,,"$6,888,000 
","Listing ID: V1119114
","V1119114.html"
"306","153 STEVENS DR, West Vancouver, British Columbia   V7S1C3
",,,,"$4,280,000 
","http://www.realtor.ca/Residential/Single-Family/15601322/153-STEVENS-DR-West-Vanc...
","V1119118.html"
"307","6218 ST. GEORGES CR, West Vancouver, British Columbia   V7W1Z1
",,,,"$4,492,000 
","Listing ID: V1119133
","V1119133.html"
"308","3818 W BROADWAY, Vancouver, British Columbia   V6R2C3
",,,,"$4,688,000 
","http://www.realtor.ca/Residential/Single-Family/15601250/3818-W-BROADWAY-Vancou...
","V1119135.html"
"309","738 W 54TH AV, Vancouver, British Columbia   V6P1M4
",,,,"$4,680,000 
","http://www.realtor.ca/Residential/Single-Family/15606494/738-W-54TH-AV-Vancouver-B...
","V1119430.html"
"310","2280 LYTHE CT, West Vancouver, British Columbia   V7S3H8
",,,,"$6,980,000 
","Listing ID: V1119498
","V1119498.html"
"311","3333 SW MARINE DR, Vancouver, British Columbia   V6N3Y8
",,,,"$7,200,000 
","Listing ID: V1119523
","V1119523.html"
"312","1045 W 54TH AV, Vancouver, British Columbia   V6P1N2
",,,,"$6,680,000 
","Listing ID: V1119997
","V1119997.html"
"313","9331 SIDAWAY RD, Richmond, British Columbia   V6W1C1
",,,,"$9,500,000 
","Listing ID: V1120416
","V1120416.html"
"314","5678 CYPRESS ST, Vancouver, British Columbia   V6M3R6
",,,,"$4,498,000 
","http://www.realtor.ca/Residential/Single-Family/15633752/5678-CYPRESS-ST-Vancouver...
","V1120451.html"
"315","1057 W 43RD AV, Vancouver, British Columbia   V6M2B8
",,,,"$4,180,000 
","http://www.realtor.ca/Residential/Single-Family/15633792/1057-W-43RD-AV-Vancouver-...
","V1120593.html"
"316","3082 SPENCER PL, West Vancouver, British Columbia   V7V3C9
",,,,"$4,688,000 
","Listing ID: V1120680
","V1120680.html"
"317","2090 SW MARINE DR, Vancouver, British Columbia   V6P6B5
",,,,"$5,000,000 
","Listing ID: V1120698
","V1120698.html"
"318","3839 SELKIRK ST, Vancouver, British Columbia   V6H2Z2
",,,,"$7,188,000 
","Listing ID: V1120732
","V1120732.html"
"319","2088 MCNICOLL AV, Vancouver, British Columbia   V6J1A8
",,,,"$4,600,000 
","Listing ID: V1120838
","V1120838.html"
"320","5463 INDIAN RIVER DR, North Vancouver, British Columbia   V7G2T7
",,,,"$4,275,000 
","Listing ID: V1120987
","V1120987.html"
"321","14671 WILLIAMS RD, Richmond, British Columbia   V6W1G9
",,,,"$6,890,000 
","Listing ID: V1121006
","V1121006.html"
"322","5669 ANGUS DR, Vancouver, British Columbia   V6M3N5
",,,,"$7,280,000 
","Listing ID: V1121207
","V1121207.html"
"323","3310 WESTMOUNT RD, West Vancouver, British Columbia   V7V3G6
",,,,"$4,000,000 
","Listing ID: V1121372
","V1121372.html"
"324","2688 W 39TH AV, Vancouver, British Columbia   V6N4H1
",,,,"$4,580,000 
","Listing ID: V1121393
","V1121393.html"
"325","2398 WESTHILL DR, West Vancouver, British Columbia   V7S2Z5
",,,,"$4,780,000 
","Listing ID: V1121465
","V1121465.html"
"326","4678 W 3RD AV, Vancouver, British Columbia   V6R1N4
",,,,"$6,888,000 
","Listing ID: V1121557
","V1121557.html"
"327","3680 SEXSMITH RD, Richmond, British Columbia   V6X2H8
",,,,"$6,500,000 
","Listing ID: V1121558
","V1121558.html"
"328","6704 DUFFERIN AV, West Vancouver, British Columbia   V7W2K2
",,,,"$4,690,000 
","Listing ID: V1121707
","V1121707.html"
"329","4069 W 13TH AV, Vancouver, British Columbia   V6R2T3
",,,,"$4,328,000 
","http://www.realtor.ca/Residential/Single-Family/15657305/4069-W-13TH-AV-Vancouver-...
","V1121800.html"
"330","1529 W 33RD AV, Vancouver, British Columbia   V6M1A8
",,,,"$4,280,000 
","http://www.realtor.ca/Residential/Single-Family/15666856/1529-W-33RD-AV-Vancouver-...
","V1121981.html"
"331","3236 W 1ST AV, Vancouver, British Columbia   V6K1H5
",,,,"$4,388,000 
","Listing ID: V1122020
","V1122020.html"
"332","# 3206 1011 W CORDOVA ST, Vancouver, British Columbia   V6C0B2
",,,,"$4,199,000 
","Listing ID: V1122193
","V1122193.html"
"333","1037 HIGHLAND DR, West Vancouver, British Columbia   V7S2G7
",,,,"$6,880,000 
","Listing ID: V1122200
","V1122200.html"
"334","4239 ROCKRIDGE CR, West Vancouver, British Columbia   V7W1A9
",,,,"$4,390,000 
","Listing ID: V1122293
","V1122293.html"
"335","# SPH301 2968 BIRCH ST, Vancouver, British Columbia   V6H2T7
",,,,"$4,688,000 
","Listing ID: V1122295
","V1122295.html"
"336","4344 ROCKRIDGE RD, West Vancouver, British Columbia   V7W1A7
",,,,"$7,500,000 
","Listing ID: V1122559
","V1122559.html"
"337","2568 W 45TH AV, Vancouver, British Columbia   V6N3L1
",,,,"$4,489,000 
","Listing ID: V1122664
","V1122664.html"
"338","6726 LABURNUM ST, Vancouver, British Columbia   V6P5M7
",,,,"$4,680,000 
","Listing ID: V1122760
","V1122760.html"
"339","8415 WILTSHIRE ST, Vancouver, British Columbia   V6P5H6
",,,,"$7,690,000 
","Listing ID: V1122834
","V1122834.html"
"340","3915 W 35TH AV, Vancouver, British Columbia   V6N2P1
",,,,"$4,558,000 
","Listing ID: V1123093
","V1123093.html"
"341","6729 GRANVILLE ST, Vancouver, British Columbia   V6P4X1
",,,,"$4,050,000 
","Listing ID: V1123105
","V1123105.html"
"342","1312 W 57TH AV, Vancouver, British Columbia   V6P1S8
",,,,"$4,598,000 
","Listing ID: V1123148
","V1123148.html"
"343","2578 SNOWRIDGE CR, Whistler, British Columbia   V0N1B2
",,,,"$4,690,000 
","Listing ID: V1123287
","V1123287.html"
"344","Imperial
",,,,"$4,500,000 
","Listing ID: V1123295
","V1123295.html"
"345","590 CRAIGMOHR DR, West Vancouver, British Columbia   V7S1X2
",,,,"$4,680,000 
","Listing ID: V1123301
","V1123301.html"
"346","2121 ACADIA RD, Vancouver, British Columbia   V6T1R6
",,,,"$9,800,000 
","Listing ID: V1123498
","V1123498.html"
"347","930 LEYLAND ST, West Vancouver, British Columbia   V7T2L4
",,,,"$4,388,000 
","Listing ID: V1123500
","V1123500.html"
"348","2575 MARINE DR, West Vancouver, British Columbia   V7V1L5
",,,,"$4,138,000 
","Listing ID: V1123523
","V1123523.html"
"349","3395 THOMPSON CR, West Vancouver, British Columbia   V7V3E9
",,,,"$4,688,000 
","Listing ID: V1123680
","V1123680.html"
"350","1028 W 58TH AV, Vancouver, British Columbia   V6P1W1
",,,,"$4,688,000 
","Listing ID: V1123741
","V1123741.html"
"351","2348 LAWSON AV, West Vancouver, British Columbia   V7V2E6
",,,,"$4,000,000 
","Listing ID: V1123831
","V1123831.html"
"352","1868 KNOX RD, Vancouver, British Columbia   V6T1S3
",,,,"$6,998,000 
","Listing ID: V1123902
","V1123902.html"
"353","6551 MANG RD, Richmond, British Columbia   V7C2Y1
",,,,"$4,298,800 
","http://www.realtor.ca/Residential/Single-Family/15705939/6551-MANG-RD-Richmond-Br...
","V1124015.html"
"354","2097 26TH ST, West Vancouver, British Columbia   V7V4K5
",,,,"$4,288,000 
","http://www.realtor.ca/Residential/Single-Family/15705936/2097-26TH-ST-West-Vancouve...
","V1124059.html"
"355","5849 HUDSON ST, Vancouver, British Columbia   V6M2Z2
",,,,"$6,980,000 
","Listing ID: V1124248
","V1124248.html"
"356","4103 W 11TH AV, Vancouver, British Columbia   V6R2L5
",,,,"$4,398,000 
","Listing ID: V1124278
","V1124278.html"
"357","2307 W 45TH AV, Vancouver, British Columbia   V6M2J5
",,,,"$4,668,000 
","Listing ID: V1124383
","V1124383.html"
"358","6451 GIBBONS DR, Richmond, British Columbia   V7C2C9
",,,,"$4,168,000 
","Listing ID: V1124747
","V1124747.html"
"359","1957 SW MARINE DR, Vancouver, British Columbia   V6P6B3
",,,,"$7,780,000 
","Listing ID: V1124792
","V1124792.html"
"360","1030 W 33RD AV, Vancouver, British Columbia   V6M1A2
",,,,"$4,688,000 
","Listing ID: V1124814
","V1124814.html"
"361","680 PARKSIDE RD, West Vancouver, British Columbia   V7S1P3
",,,,"$4,288,000 
","Listing ID: V1125023
","V1125023.html"
"362","4888 NORTHWOOD PL, West Vancouver, British Columbia   V7S3C4
",,,,"$4,288,000 
","Listing ID: V1125072
","V1125072.html"
"363","938 W 32ND AV, Vancouver, British Columbia   V5Z2K2
",,,,"$4,200,000 
","Listing ID: V1125447
","V1125447.html"
"364","2906 PARK LN, West Vancouver, British Columbia   V7V1E9
",,,,"$4,698,000 
","Listing ID: V1125602
","V1125602.html"
"365","2727 WILLOUGHBY RD, West Vancouver, British Columbia   V7S3K3
",,,,"$6,900,000 
","Listing ID: V1125746
","V1125746.html"
"366","4632 W 11TH AV, Vancouver, British Columbia   V6R2M7
",,,,"$4,480,000 
","Listing ID: V1125756
","V1125756.html"
"367","# 1803 560 CARDERO ST, Vancouver, British Columbia   V6G2W6
",,,,"$4,180,000 
","Listing ID: V1125794
","V1125794.html"
"368","5290 GULF PL, West Vancouver, British Columbia   V7W2V9
",,,,"$4,280,000 
","Listing ID: V1125832
","V1125832.html"
"369","1322 W KING EDWARD AV, Vancouver, British Columbia   V6H1Z9
",,,,"$4,500,000 
","Listing ID: V1125886
","V1125886.html"
"370","2951 HIGH POINT DR, Whistler, British Columbia   V0N1B2
",,,,"$7,795,000 
","Listing ID: V906290
","V906290.html"
"371","5845 - 5851 SUNSHINE COAST HY, Sechelt, British Columbia   V0N3A0
",,,,"$4,100,000 
","Listing ID: V981606
","V981606.html"
"372","432 BOB-O-LINK RD, Mississauga, Ontario   L5J2P2
",,,,"$5,550,000 
","Listing ID: W2946072
","W2946072.html"
"373","1612 WATERSEDGE RD, Mississauga, Ontario   L5J1A4
",,,,"$5,488,000 
","Listing ID: W3093246
","W3093246.html"
"374","5126 LAKESHORE RD, Burlington, Ontario   L7L1B9
",,,,"$5,800,000 
","Listing ID: W3124013
","W3124013.html"
"375","433 THE KINGSWAY, Toronto, Ontario   M9A3W1
",,,,"$5,800,000 
","Listing ID: W3199234
","W3199234.html"
"376","73 VALECREST DR, Toronto, Ontario   M9A4P5
",,,,"$5,200,000 
","http://www.realtor.ca/propertyDetails.aspx?PropertyId=15712065
","W3209997.html"
